index,org_code,period,attendances,breaches
5501,RFR,Dec-17,"8,139.0","1,169.0"
5503,RTX,Dec-17,"7,345.0","1,387.0"
5506,RWW,Dec-17,"6,604.0","1,784.0"
5509,RBL,Dec-17,"8,023.0","2,361.0"
5513,RRF,Dec-17,"6,810.0","1,980.0"
5515,RCB,Dec-17,"9,667.0","2,727.0"
5517,RTK,Dec-17,"8,696.0","1,467.0"
5523,RXH,Dec-17,"12,430.0","2,631.0"
5527,RXQ,Dec-17,"6,735.0","2,042.0"
5531,RN7,Dec-17,"9,391.0","1,724.0"
5533,RBD,Dec-17,"3,766.0",270.0
5536,RVV,Dec-17,"13,295.0","5,142.0"
5538,RXC,Dec-17,"9,863.0","1,336.0"
5541,RDU,Dec-17,"20,198.0","3,179.0"
5543,RTE,Dec-17,"11,760.0","1,087.0"
5544,RN3,Dec-17,"6,004.0","1,934.0"
5546,RN5,Dec-17,"9,421.0","2,596.0"
5549,R1F,Dec-17,"3,681.0",766.0
5551,RWF,Dec-17,"12,732.0","2,215.0"
5553,RPA,Dec-17,"8,074.0","2,496.0"
5555,RVJ,Dec-17,"7,253.0","2,157.0"
5556,RBZ,Dec-17,"3,719.0",858.0
5560,RTH,Dec-17,"11,515.0","2,507.0"
5564,RK9,Dec-17,"8,384.0","2,476.0"
5567,RD3,Dec-17,"5,541.0","1,007.0"
5569,RHU,Dec-17,"9,564.0","3,554.0"
5573,RHW,Dec-17,"9,216.0","1,896.0"
5576,REF,Dec-17,"6,200.0","2,619.0"
5578,RH8,Dec-17,"8,288.0","1,177.0"
5580,RA2,Dec-17,"6,019.0",525.0
5581,RD1,Dec-17,"5,758.0","1,588.0"
5583,RNZ,Dec-17,"3,840.0",477.0
5591,RTP,Dec-17,"8,128.0",688.0
5594,RBA,Dec-17,"5,998.0",795.0
5596,RDZ,Dec-17,"6,302.0","1,176.0"
5599,RA9,Dec-17,"6,127.0",983.0
5601,RHM,Dec-17,"8,836.0","1,979.0"
5604,RA7,Dec-17,"9,460.0","1,599.0"
5607,RYR,Dec-17,"11,871.0","1,973.0"
5609,RA3,Dec-17,"3,620.0",717.0
5613,RA4,Dec-17,"4,477.0",198.0
5614,RF4,Nov-17,"21,387.0","4,921.0"
5617,R1H,Nov-17,"26,990.0","4,896.0"
5622,RQM,Nov-17,"17,891.0","1,197.0"
5624,RJ6,Nov-17,"6,617.0","1,123.0"
5627,RVR,Nov-17,"12,425.0",861.0
5630,RJ1,Nov-17,"12,476.0","1,827.0"
5634,RQX,Nov-17,"10,354.0",426.0
5636,RYJ,Nov-17,"9,710.0","2,878.0"
5639,RJZ,Nov-17,"17,766.0","4,449.0"
5642,RAX,Nov-17,"9,027.0","1,056.0"
5644,RJ2,Nov-17,"13,247.0","2,446.0"
5646,R1K,Nov-17,"11,185.0","3,911.0"
5650,RAP,Nov-17,"14,772.0","2,655.0"
5652,RAL,Nov-17,"18,989.0","2,695.0"
5655,RJ7,Nov-17,"13,239.0","1,862.0"
5658,RAS,Nov-17,"5,725.0","2,088.0"
5662,RRV,Nov-17,"11,717.0","1,701.0"
5665,RKE,Nov-17,"8,549.0",745.0
5668,RDD,Nov-17,"12,303.0","1,758.0"
5669,RC1,Nov-17,"6,179.0",700.0
5672,RQ3,Nov-17,"5,838.0","1,232.0"
5673,RJF,Nov-17,"5,418.0","1,061.0"
5675,RGT,Nov-17,"10,153.0","1,657.0"
5677,RFS,Nov-17,"6,838.0",227.0
5679,RDE,Nov-17,"7,685.0",905.0
5682,RTG,Nov-17,"10,935.0","1,798.0"
5686,RWH,Nov-17,"8,889.0","2,321.0"
5690,RLT,Nov-17,"6,706.0",932.0
5692,RR1,Nov-17,"19,888.0","5,052.0"
5695,RGQ,Nov-17,"6,942.0",604.0
5697,RGP,Nov-17,"5,637.0",565.0
5699,RNQ,Nov-17,"7,122.0","1,683.0"
5703,RC9,Nov-17,"8,942.0",194.0
5708,RQ8,Nov-17,"8,544.0","1,449.0"
5710,RD8,Nov-17,"7,239.0",942.0
5712,RM1,Nov-17,"8,465.0","2,122.0"
5714,RGN,Nov-17,"11,450.0","2,644.0"
5716,RNS,Nov-17,"8,688.0","1,644.0"
5720,RX1,Nov-17,"12,304.0","2,926.0"
5727,RXK,Nov-17,"14,676.0","3,161.0"
5730,RK5,Nov-17,"8,147.0",965.0
5732,RXW,Nov-17,"8,535.0","2,633.0"
5737,RJC,Nov-17,"5,617.0",490.0
5739,RAJ,Nov-17,"8,445.0","1,206.0"
5741,RNA,Nov-17,"8,647.0","2,249.0"
5743,RQW,Nov-17,"8,765.0","2,572.0"
5744,RCX,Nov-17,"5,083.0",666.0
5745,RL4,Nov-17,"10,892.0","2,120.0"
5747,RWD,Nov-17,"11,208.0","2,629.0"
5749,RRK,Nov-17,"9,522.0","1,804.0"
5750,RKB,Nov-17,"11,896.0","2,837.0"
5753,RWE,Nov-17,"18,807.0","4,180.0"
5755,RJE,Nov-17,"13,843.0","4,455.0"
5758,RBK,Nov-17,"6,416.0","1,747.0"
5761,RWG,Nov-17,"8,094.0","2,094.0"
5763,RGR,Nov-17,"5,985.0",573.0
5764,RWP,Nov-17,"9,984.0","2,983.0"
5766,RLQ,Nov-17,"4,421.0",847.0
5768,REM,Nov-17,"7,087.0","1,807.0"
5770,RCF,Nov-17,"5,416.0",387.0
5771,RBS,Nov-17,"5,799.0",420.0
5773,RFF,Nov-17,"7,091.0",554.0
5774,RXL,Nov-17,"6,034.0","2,545.0"
5776,RMC,Nov-17,"9,135.0","1,973.0"
5778,RAE,Nov-17,"11,110.0","1,962.0"
5781,RWY,Nov-17,"12,097.0","1,094.0"
5782,RLN,Nov-17,"8,254.0",814.0
5785,RJR,Nov-17,"5,832.0","1,118.0"
5787,RXP,Nov-17,"11,039.0","1,089.0"
5789,RP5,Nov-17,"10,663.0","1,179.0"
5791,RJN,Nov-17,"4,120.0",761.0
5793,RXR,Nov-17,"8,480.0","2,992.0"
5796,RR7,Nov-17,"7,218.0",305.0
5798,RCD,Nov-17,"3,998.0",173.0
5801,RWA,Nov-17,"10,923.0","1,283.0"
5804,RXN,Nov-17,"5,727.0","1,679.0"
5807,RR8,Nov-17,"16,997.0","3,692.0"
5812,R0A,Nov-17,"21,530.0","3,927.0"
5815,RBT,Nov-17,"5,100.0",851.0
5817,RXF,Nov-17,"19,600.0","1,826.0"
5818,RNL,Nov-17,"7,458.0",765.0
5820,RVW,Nov-17,"3,825.0",419.0
5824,RJL,Nov-17,"10,824.0",910.0
5826,RTF,Nov-17,"8,300.0",851.0
5829,RW6,Nov-17,"24,067.0","4,558.0"
5833,RQ6,Nov-17,"7,423.0","1,943.0"
5836,RM3,Nov-17,"8,359.0",877.0
5839,RCU,Nov-17,"5,191.0",218.0
5841,RHQ,Nov-17,"8,772.0","2,144.0"
5845,RTR,Nov-17,"10,213.0",330.0
5847,RE9,Nov-17,"5,293.0",217.0
5849,RVY,Nov-17,"6,575.0","1,950.0"
5851,RBN,Nov-17,"9,634.0","1,720.0"
5853,RWJ,Nov-17,"8,206.0","1,758.0"
5854,RMP,Nov-17,"7,063.0","1,170.0"
5856,RTD,Nov-17,"11,131.0",777.0
5859,RFR,Nov-17,"7,882.0","1,469.0"
5861,RTX,Nov-17,"7,177.0","1,040.0"
5864,RWW,Nov-17,"7,070.0","1,342.0"
5867,RBL,Nov-17,"7,906.0","1,490.0"
5871,RRF,Nov-17,"6,959.0","2,023.0"
5873,RCB,Nov-17,"9,042.0","1,247.0"
5875,RTK,Nov-17,"8,612.0","1,444.0"
5881,RXH,Nov-17,"12,631.0","2,114.0"
5885,RXQ,Nov-17,"7,072.0","1,680.0"
5889,RN7,Nov-17,"9,013.0",975.0
5891,RBD,Nov-17,"3,463.0",139.0
5894,RVV,Nov-17,"13,120.0","3,994.0"
5896,RXC,Nov-17,"9,424.0",566.0
5899,RDU,Nov-17,"19,811.0","1,712.0"
5901,RTE,Nov-17,"11,627.0",552.0
5902,RN3,Nov-17,"6,104.0","1,614.0"
5904,RN5,Nov-17,"9,279.0","1,967.0"
5907,R1F,Nov-17,"3,482.0",527.0
5909,RWF,Nov-17,"11,885.0","1,468.0"
5911,RPA,Nov-17,"7,837.0","1,333.0"
5913,RVJ,Nov-17,"7,239.0","1,403.0"
5914,RBZ,Nov-17,"3,503.0",668.0
5918,RTH,Nov-17,"11,623.0","2,372.0"
5921,RK9,Nov-17,"8,231.0","1,637.0"
5924,RD3,Nov-17,"5,219.0",461.0
5926,RHU,Nov-17,"9,335.0","2,725.0"
5930,RHW,Nov-17,"9,665.0","1,277.0"
5933,REF,Nov-17,"6,059.0","1,940.0"
5935,RH8,Nov-17,"8,392.0",767.0
5937,RA2,Nov-17,"5,956.0",403.0
5938,RD1,Nov-17,"6,098.0","1,688.0"
5948,RTP,Nov-17,"8,023.0",439.0
5951,RBA,Nov-17,"5,910.0",587.0
5953,RDZ,Nov-17,"6,203.0",380.0
5956,RA9,Nov-17,"6,129.0",613.0
5958,RHM,Nov-17,"8,582.0","1,107.0"
5961,RA7,Nov-17,"9,779.0","1,019.0"
5964,RYR,Nov-17,"11,573.0",965.0
5966,RA3,Nov-17,"3,732.0",509.0
5970,RA4,Nov-17,"4,528.0",150.0
5971,RF4,Oct-17,"21,482.0","3,776.0"
5974,R1H,Oct-17,"27,698.0","5,476.0"
5979,RQM,Oct-17,"18,024.0","1,280.0"
5981,RJ6,Oct-17,"6,729.0",826.0
5984,RVR,Oct-17,"12,722.0",874.0
5987,RJ1,Oct-17,"12,615.0","1,583.0"
5991,RQX,Oct-17,"10,560.0",507.0
5993,RYJ,Oct-17,"10,197.0","3,171.0"
5996,RJZ,Oct-17,"18,331.0","4,147.0"
5999,RAX,Oct-17,"9,197.0",758.0
6001,RJ2,Oct-17,"18,463.0","1,758.0"
6003,R1K,Oct-17,"11,624.0","3,594.0"
6007,RAP,Oct-17,"14,874.0","1,898.0"
6009,RAL,Oct-17,"19,285.0","2,912.0"
6012,RJ7,Oct-17,"13,370.0","1,779.0"
6015,RAS,Oct-17,"5,606.0","1,546.0"
6019,RRV,Oct-17,"12,039.0","1,425.0"
6022,RKE,Oct-17,"8,816.0",869.0
6025,RDD,Oct-17,"12,369.0","1,216.0"
6026,RC1,Oct-17,"6,246.0",480.0
6029,RQ3,Oct-17,"5,518.0",506.0
6030,RJF,Oct-17,"5,586.0","1,009.0"
6032,RGT,Oct-17,"10,195.0","1,257.0"
6034,RFS,Oct-17,"6,969.0",306.0
6036,RDE,Oct-17,"7,777.0","1,646.0"
6039,RTG,Oct-17,"11,180.0","1,691.0"
6043,RWH,Oct-17,"4,602.0","1,193.0"
6047,RLT,Oct-17,"6,867.0",704.0
6049,RR1,Oct-17,"19,974.0","5,077.0"
6052,RGQ,Oct-17,"7,211.0",507.0
6054,RGP,Oct-17,"6,304.0",528.0
6056,RNQ,Oct-17,"7,217.0","1,403.0"
6060,RC9,Oct-17,"8,595.0",176.0
6065,RQ8,Oct-17,"8,567.0",627.0
6067,RD8,Oct-17,"7,364.0",911.0
6069,RM1,Oct-17,"8,805.0","1,286.0"
6071,RGN,Oct-17,"11,896.0","2,930.0"
6073,RNS,Oct-17,"9,273.0","1,381.0"
6077,RX1,Oct-17,"12,709.0","2,535.0"
6084,RXK,Oct-17,"15,212.0","2,798.0"
6087,RK5,Oct-17,"8,278.0",726.0
6089,RXW,Oct-17,"10,764.0","2,878.0"
6093,RJC,Oct-17,"5,987.0",529.0
6095,RAJ,Oct-17,"8,770.0",931.0
6097,RNA,Oct-17,"9,156.0","1,378.0"
6099,RQW,Oct-17,"8,706.0","2,762.0"
6100,RCX,Oct-17,"5,437.0",335.0
6101,RL4,Oct-17,"11,436.0","1,500.0"
6103,RWD,Oct-17,"12,182.0","2,988.0"
6105,RRK,Oct-17,"10,348.0","2,190.0"
6106,RKB,Oct-17,"12,305.0","2,817.0"
6109,RWE,Oct-17,"18,587.0","3,526.0"
6111,RJE,Oct-17,"14,081.0","4,498.0"
6114,RBK,Oct-17,"6,639.0","1,768.0"
6117,RWG,Oct-17,"8,154.0","1,962.0"
6119,RGR,Oct-17,"6,065.0",766.0
6120,RWP,Oct-17,"10,553.0","2,908.0"
6122,RLQ,Oct-17,"4,740.0","1,042.0"
6124,REM,Oct-17,"7,437.0","2,243.0"
6126,RCF,Oct-17,"5,547.0",326.0
6127,RBS,Oct-17,"5,494.0",303.0
6129,RFF,Oct-17,"7,406.0",917.0
6130,RXL,Oct-17,"6,585.0","1,657.0"
6132,RMC,Oct-17,"8,996.0","1,194.0"
6134,RAE,Oct-17,"11,688.0","2,132.0"
6137,RWY,Oct-17,"13,058.0",761.0
6138,RLN,Oct-17,"8,253.0",967.0
6141,RJR,Oct-17,"6,101.0",973.0
6143,RXP,Oct-17,"11,314.0",784.0
6145,RP5,Oct-17,"11,236.0","1,030.0"
6147,RJN,Oct-17,"4,173.0",446.0
6149,RXR,Oct-17,"8,801.0","2,207.0"
6152,RR7,Oct-17,"7,786.0",549.0
6154,RCD,Oct-17,"4,251.0",187.0
6157,RWA,Oct-17,"11,675.0","1,200.0"
6160,RXN,Oct-17,"5,898.0","2,009.0"
6163,RR8,Oct-17,"17,934.0","2,988.0"
6168,R0A,Oct-17,"22,392.0","3,628.0"
6171,RBT,Oct-17,"5,338.0",863.0
6173,RXF,Oct-17,"20,447.0","3,277.0"
6174,RNL,Oct-17,"7,909.0",761.0
6176,RVW,Oct-17,"3,883.0",259.0
6180,RJL,Oct-17,"11,376.0","1,074.0"
6182,RTF,Oct-17,"8,513.0",877.0
6185,RW6,Oct-17,"24,575.0","3,768.0"
6189,RQ6,Oct-17,"8,190.0","2,034.0"
6192,RM3,Oct-17,"8,810.0","1,203.0"
6195,RCU,Oct-17,"5,275.0",192.0
6197,RHQ,Oct-17,"9,116.0","1,841.0"
6201,RTR,Oct-17,"10,707.0",234.0
6203,RE9,Oct-17,"5,327.0",209.0
6205,RVY,Oct-17,"6,918.0","1,536.0"
6207,RBN,Oct-17,"9,996.0","1,787.0"
6209,RWJ,Oct-17,"8,365.0","1,163.0"
6210,RMP,Oct-17,"7,620.0",977.0
6212,RTD,Oct-17,"11,639.0",821.0
6215,RFR,Oct-17,"8,207.0","1,190.0"
6217,RTX,Oct-17,"7,623.0",893.0
6220,RWW,Oct-17,"7,093.0","1,141.0"
6223,RBL,Oct-17,"8,087.0","1,304.0"
6227,RRF,Oct-17,"7,211.0","1,249.0"
6229,RCB,Oct-17,"9,519.0","2,200.0"
6231,RTK,Oct-17,"7,910.0",991.0
6237,RXH,Oct-17,"12,595.0","2,038.0"
6241,RXQ,Oct-17,"7,132.0","1,692.0"
6245,RN7,Oct-17,"8,986.0",874.0
6247,RBD,Oct-17,"3,694.0",135.0
6250,RVV,Oct-17,"13,407.0","5,013.0"
6252,RXC,Oct-17,"9,911.0",784.0
6254,RDU,Oct-17,"20,149.0","1,174.0"
6256,RTE,Oct-17,"12,400.0","1,373.0"
6257,RN3,Oct-17,"6,306.0","1,427.0"
6259,RN5,Oct-17,"9,582.0","1,214.0"
6262,R1F,Oct-17,"3,900.0",668.0
6265,RWF,Oct-17,"12,210.0","1,538.0"
6267,RPA,Oct-17,"10,353.0","1,353.0"
6269,RVJ,Oct-17,"7,586.0","1,435.0"
6270,RBZ,Oct-17,"3,883.0",904.0
6274,RTH,Oct-17,"11,813.0","2,415.0"
6277,RK9,Oct-17,"8,715.0","1,587.0"
6280,RD3,Oct-17,"5,712.0",369.0
6282,RHU,Oct-17,"9,811.0","2,976.0"
6286,RHW,Oct-17,"9,465.0",835.0
6289,REF,Oct-17,"6,252.0","1,400.0"
6291,RH8,Oct-17,"9,000.0",899.0
6293,RA2,Oct-17,"6,095.0",234.0
6294,RD1,Oct-17,"6,142.0",709.0
6296,RNZ,Oct-17,"3,978.0",214.0
6304,RTP,Oct-17,"8,411.0",573.0
6306,RBA,Oct-17,"6,156.0",516.0
6308,RDZ,Oct-17,"6,611.0",473.0
6310,RA9,Oct-17,"6,369.0",656.0
6312,RHM,Oct-17,"8,832.0",957.0
6315,RA7,Oct-17,"9,917.0","1,132.0"
6318,RYR,Oct-17,"11,741.0",800.0
6320,RA3,Oct-17,"3,770.0",473.0
6324,RA4,Oct-17,"4,392.0",83.0
6325,RF4,Sep-17,"19,992.0","3,014.0"
6328,R1H,Sep-17,"28,070.0","5,228.0"
6333,RQM,Sep-17,"16,776.0","1,492.0"
6335,RJ6,Sep-17,"6,488.0","1,337.0"
6338,RVR,Sep-17,"12,183.0",601.0
6340,RJ1,Sep-17,"11,559.0","1,221.0"
6344,RQX,Sep-17,"9,964.0",440.0
6346,RYJ,Sep-17,"9,582.0","2,869.0"
6349,RJZ,Sep-17,"16,887.0","3,336.0"
6352,RAX,Sep-17,"8,697.0",811.0
6354,RJ2,Sep-17,"17,862.0","2,248.0"
6356,R1K,Sep-17,"11,272.0","4,847.0"
6360,RAP,Sep-17,"13,579.0","1,926.0"
6362,RAL,Sep-17,"17,528.0","3,215.0"
6365,RJ7,Sep-17,"12,763.0","1,402.0"
6368,RAS,Sep-17,"5,361.0","1,532.0"
6372,RRV,Sep-17,"10,973.0","1,323.0"
6375,RKE,Sep-17,"8,052.0",811.0
6378,RDD,Sep-17,"11,470.0",995.0
6379,RC1,Sep-17,"5,996.0",595.0
6382,RQ3,Sep-17,"4,775.0",439.0
6383,RJF,Sep-17,"5,319.0",754.0
6385,RGT,Sep-17,"9,385.0",944.0
6387,RFS,Sep-17,"6,760.0",316.0
6389,RDE,Sep-17,"7,538.0","1,495.0"
6392,RTG,Sep-17,"11,021.0","1,782.0"
6398,RLT,Sep-17,"6,680.0",593.0
6400,RR1,Sep-17,"18,926.0","4,465.0"
6403,RGQ,Sep-17,"7,195.0",699.0
6405,RGP,Sep-17,"6,397.0",423.0
6407,RNQ,Sep-17,"7,215.0","1,122.0"
6410,RC9,Sep-17,"8,691.0",188.0
6415,RQ8,Sep-17,"8,176.0",794.0
6417,RD8,Sep-17,"7,404.0",717.0
6420,RM1,Sep-17,"8,464.0","1,823.0"
6422,RGN,Sep-17,"11,392.0","2,029.0"
6424,RNS,Sep-17,"8,698.0","1,255.0"
6428,RX1,Sep-17,"14,199.0","2,731.0"
6435,RXK,Sep-17,"14,266.0","2,146.0"
6438,RK5,Sep-17,"8,105.0",874.0
6440,RXW,Sep-17,"10,133.0","2,265.0"
6444,RJC,Sep-17,"5,607.0",408.0
6446,RAJ,Sep-17,"8,205.0","1,022.0"
6449,RNA,Sep-17,"8,563.0","1,586.0"
6451,RQW,Sep-17,"8,312.0","2,467.0"
6452,RCX,Sep-17,"5,258.0",340.0
6453,RL4,Sep-17,"10,884.0","1,476.0"
6455,RWD,Sep-17,"12,605.0","2,940.0"
6456,RRK,Sep-17,"9,693.0","1,683.0"
6457,RKB,Sep-17,"11,362.0","3,319.0"
6460,RWE,Sep-17,"17,762.0","3,083.0"
6462,RJE,Sep-17,"13,705.0","4,684.0"
6465,RBK,Sep-17,"6,235.0","1,752.0"
6468,RWG,Sep-17,"7,713.0","2,125.0"
6470,RGR,Sep-17,"5,743.0",635.0
6471,RWP,Sep-17,"9,817.0","2,716.0"
6473,RLQ,Sep-17,"4,596.0",998.0
6475,REM,Sep-17,"7,034.0","2,081.0"
6477,RCF,Sep-17,"5,538.0",379.0
6478,RBS,Sep-17,"4,623.0",230.0
6480,RFF,Sep-17,"6,932.0",373.0
6481,RXL,Sep-17,"7,098.0","2,662.0"
6483,RMC,Sep-17,"8,490.0","1,455.0"
6485,RAE,Sep-17,"10,863.0","1,432.0"
6488,RWY,Sep-17,"12,732.0","1,118.0"
6489,RW3,Sep-17,"12,539.0","1,940.0"
6492,RLN,Sep-17,"7,637.0",741.0
6495,RJR,Sep-17,"6,155.0",931.0
6497,RXP,Sep-17,"10,874.0",546.0
6499,RP5,Sep-17,"10,847.0",861.0
6501,RJN,Sep-17,"4,059.0",670.0
6503,RXR,Sep-17,"8,706.0","1,758.0"
6505,RR7,Sep-17,"7,317.0",375.0
6507,RCD,Sep-17,"4,065.0",284.0
6510,RWA,Sep-17,"10,857.0","1,637.0"
6513,RXN,Sep-17,"5,501.0","1,746.0"
6516,RR8,Sep-17,"16,952.0","2,618.0"
6522,RBT,Sep-17,"5,556.0",422.0
6524,RXF,Sep-17,"19,453.0","2,811.0"
6525,RNL,Sep-17,"7,821.0",769.0
6527,RVW,Sep-17,"3,711.0",386.0
6531,RJL,Sep-17,"11,159.0","1,577.0"
6533,RTF,Sep-17,"7,803.0",696.0
6536,RW6,Sep-17,"22,676.0","3,812.0"
6540,RQ6,Sep-17,"7,610.0","2,361.0"
6543,RM3,Sep-17,"8,413.0",890.0
6546,RCU,Sep-17,"4,610.0",130.0
6547,RHQ,Sep-17,"9,172.0","1,747.0"
6551,RTR,Sep-17,"10,518.0",338.0
6553,RE9,Sep-17,"4,930.0",168.0
6555,RVY,Sep-17,"6,195.0","1,352.0"
6557,RBN,Sep-17,"9,042.0","1,549.0"
6559,RWJ,Sep-17,"8,019.0","1,625.0"
6560,RMP,Sep-17,"7,192.0",838.0
6562,RTD,Sep-17,"10,631.0",875.0
6565,RFR,Sep-17,"7,759.0","1,413.0"
6567,RM2,Sep-17,"8,227.0","1,093.0"
6568,RTX,Sep-17,"7,033.0",879.0
6570,RWW,Sep-17,"6,814.0",952.0
6573,RBL,Sep-17,"7,651.0","1,291.0"
6577,RRF,Sep-17,"7,320.0","1,043.0"
6578,RCB,Sep-17,"9,112.0","2,648.0"
6580,RTK,Sep-17,"8,417.0",821.0
6586,RXH,Sep-17,"11,981.0","2,046.0"
6589,RXQ,Sep-17,"7,003.0","1,587.0"
6593,RN7,Sep-17,"8,365.0",679.0
6595,RBD,Sep-17,"3,671.0",159.0
6598,RVV,Sep-17,"13,457.0","5,076.0"
6600,RXC,Sep-17,"9,859.0","1,213.0"
6602,RDU,Sep-17,"19,468.0","1,809.0"
6604,RTE,Sep-17,"11,814.0","1,642.0"
6605,RN3,Sep-17,"6,123.0","1,501.0"
6607,RN5,Sep-17,"9,236.0","1,217.0"
6610,R1F,Sep-17,"3,792.0",424.0
6613,RWF,Sep-17,"12,109.0","1,431.0"
6615,RPA,Sep-17,"10,012.0","1,624.0"
6616,RVJ,Sep-17,"7,213.0","1,444.0"
6617,RBZ,Sep-17,"3,821.0",715.0
6621,RTH,Sep-17,"11,000.0","2,164.0"
6624,RK9,Sep-17,"8,286.0","1,445.0"
6627,RD3,Sep-17,"5,586.0",496.0
6629,RHU,Sep-17,"9,193.0","2,760.0"
6633,RHW,Sep-17,"9,645.0","1,055.0"
6635,REF,Sep-17,"6,303.0","2,047.0"
6637,RH8,Sep-17,"8,537.0",890.0
6639,RA2,Sep-17,"5,850.0",260.0
6640,RD1,Sep-17,"6,009.0","1,301.0"
6642,RNZ,Sep-17,"3,822.0",339.0
6650,RTP,Sep-17,"8,159.0",485.0
6652,RBA,Sep-17,"5,887.0",432.0
6654,RDZ,Sep-17,"6,588.0",436.0
6656,RA9,Sep-17,"6,434.0",936.0
6658,RHM,Sep-17,"8,580.0",731.0
6661,RA7,Sep-17,"9,004.0",932.0
6664,RYR,Sep-17,"11,599.0",623.0
6666,RA3,Sep-17,"3,897.0",368.0
6670,RA4,Sep-17,"4,138.0",94.0
6671,RF4,Aug-17,"18,988.0","3,025.0"
6674,R1H,Aug-17,"26,810.0","4,162.0"
6679,RQM,Aug-17,"15,872.0","1,085.0"
6681,RJ6,Aug-17,"6,291.0","1,414.0"
6684,RVR,Aug-17,"11,464.0",723.0
6686,RJ1,Aug-17,"11,716.0","1,417.0"
6690,RQX,Aug-17,"9,642.0",375.0
6692,RYJ,Aug-17,"9,414.0","2,458.0"
6695,RJZ,Aug-17,"16,300.0","3,048.0"
6698,RAX,Aug-17,"8,187.0",799.0
6700,RJ2,Aug-17,"17,059.0","1,640.0"
6702,R1K,Aug-17,"11,541.0","3,672.0"
6706,RAP,Aug-17,"13,008.0","2,566.0"
6708,RAL,Aug-17,"17,351.0","2,303.0"
6711,RJ7,Aug-17,"12,505.0","1,367.0"
6714,RAS,Aug-17,"5,230.0","1,478.0"
6718,RRV,Aug-17,"10,858.0","1,204.0"
6721,RKE,Aug-17,"7,853.0",716.0
6724,RDD,Aug-17,"11,388.0",862.0
6725,RC1,Aug-17,"5,899.0",269.0
6728,RJF,Aug-17,"5,479.0",940.0
6730,RGT,Aug-17,"9,451.0","1,022.0"
6732,RFS,Aug-17,"7,034.0",558.0
6734,RDE,Aug-17,"7,418.0","1,310.0"
6737,RTG,Aug-17,"10,723.0","1,720.0"
6741,RWH,Aug-17,"8,281.0","1,910.0"
6745,RLT,Aug-17,"6,487.0",305.0
6747,RR1,Aug-17,"18,439.0","3,710.0"
6750,RGQ,Aug-17,"7,350.0",830.0
6752,RGP,Aug-17,"7,098.0",335.0
6754,RNQ,Aug-17,"7,275.0","1,261.0"
6758,RC9,Aug-17,"8,333.0",156.0
6763,RQ8,Aug-17,"7,783.0","1,294.0"
6765,RD8,Aug-17,"7,156.0",425.0
6768,RM1,Aug-17,"8,733.0","1,634.0"
6770,RGN,Aug-17,"11,300.0","1,639.0"
6772,RNS,Aug-17,"8,777.0","1,008.0"
6776,RX1,Aug-17,"13,762.0","2,238.0"
6783,RXK,Aug-17,"13,817.0","2,148.0"
6786,RK5,Aug-17,"8,012.0",617.0
6788,RXW,Aug-17,"10,459.0","2,495.0"
6792,RJC,Aug-17,"5,259.0",233.0
6794,RAJ,Aug-17,"8,355.0",743.0
6797,RNA,Aug-17,"8,115.0","1,607.0"
6799,RQW,Aug-17,"8,139.0","2,039.0"
6800,RCX,Aug-17,"5,697.0",581.0
6801,RL4,Aug-17,"11,009.0","1,301.0"
6803,RWD,Aug-17,"12,947.0","2,895.0"
6804,RRK,Aug-17,"9,685.0","1,279.0"
6805,RKB,Aug-17,"11,093.0","2,352.0"
6808,RWE,Aug-17,"16,687.0","3,051.0"
6810,RJE,Aug-17,"13,548.0","3,932.0"
6813,RBK,Aug-17,"5,937.0","1,814.0"
6816,RWG,Aug-17,"7,322.0","1,923.0"
6818,RGR,Aug-17,"5,831.0",578.0
6819,RWP,Aug-17,"9,896.0","3,093.0"
6821,RLQ,Aug-17,"4,703.0",773.0
6823,REM,Aug-17,"7,421.0","2,462.0"
6825,RCF,Aug-17,"5,225.0",357.0
6826,RBS,Aug-17,"4,030.0",67.0
6828,RFF,Aug-17,"6,586.0",492.0
6829,RXL,Aug-17,"7,491.0","3,299.0"
6831,RMC,Aug-17,"8,396.0","2,016.0"
6833,RAE,Aug-17,"10,879.0","1,268.0"
6836,RWY,Aug-17,"12,155.0",779.0
6837,RW3,Aug-17,"11,468.0","1,663.0"
6840,RLN,Aug-17,"7,361.0",517.0
6843,RJR,Aug-17,"6,134.0",893.0
6845,RXP,Aug-17,"10,806.0",849.0
6848,RP5,Aug-17,"10,762.0",888.0
6850,RJN,Aug-17,"4,063.0",618.0
6852,RXR,Aug-17,"8,822.0","1,710.0"
6854,RR7,Aug-17,"7,126.0",564.0
6856,RCD,Aug-17,"4,002.0",186.0
6859,RWA,Aug-17,"10,825.0",974.0
6862,RXN,Aug-17,"5,495.0","1,632.0"
6865,RR8,Aug-17,"16,616.0","2,346.0"
6871,RBT,Aug-17,"5,505.0",331.0
6873,RXF,Aug-17,"19,453.0","3,149.0"
6874,RNL,Aug-17,"7,960.0",751.0
6875,RVW,Aug-17,"3,599.0",301.0
6879,RJL,Aug-17,"11,036.0","1,348.0"
6881,RTF,Aug-17,"8,029.0",771.0
6884,RW6,Aug-17,"22,134.0","3,832.0"
6888,RQ6,Aug-17,"7,576.0","1,801.0"
6891,RM3,Aug-17,"8,283.0",578.0
6893,RCU,Aug-17,"3,617.0",41.0
6894,RHQ,Aug-17,"9,405.0","1,395.0"
